r,Si-Si,Total,Si-Si_smoothed,Total_smoothed
Å,Å⁻¹,Å⁻¹,Å⁻¹,Å⁻¹
Pair Distribution Function,Si-Si,Total,Si-Si_smoothed,Total_smoothed
6.55000,0.00000,0.00000,2.09226,2.09226
6.57000,0.00000,0.00000,2.50489,2.50489
6.59000,0.00000,0.00000,2.88131,2.88131
6.61000,0.00000,0.00000,3.18434,3.18434
6.63000,0.00000,0.00000,3.38125,3.38125
6.65000,43.23202,43.23202,3.45024,3.45024
6.67000,0.00000,0.00000,3.38275,3.38275
6.69000,0.00000,0.00000,3.18748,3.18748
6.71000,0.00000,0.00000,2.88763,2.88763
6.73000,0.00000,0.00000,2.51712,2.51712
6.75000,0.00000,0.00000,2.11499,2.11499
6.77000,0.00000,0.00000,1.71968,1.71968
6.79000,0.00000,0.00000,1.36432,1.36432
6.81000,0.00000,0.00000,1.07396,1.07396
6.83000,0.00000,0.00000,0.86461,0.86461
6.85000,0.00000,0.00000,0.74376,0.74376
6.87000,0.00000,0.00000,0.71167,0.71167
6.89000,0.00000,0.00000,0.76255,0.76255
6.91000,0.00000,0.00000,0.88539,0.88539
6.93000,0.00000,0.00000,1.06441,1.06441
6.95000,0.00000,0.00000,1.27937,1.27937
6.97000,0.00000,0.00000,1.50642,1.50642
6.99000,0.00000,0.00000,1.71974,1.71974
7.01000,0.00000,0.00000,1.89412,1.89412
7.03000,0.00000,0.00000,2.00815,2.00815
7.05000,25.64362,25.64362,2.04730,2.04730
7.07000,0.00000,0.00000,2.00563,2.00563
7.09000,0.00000,0.00000,1.88883,1.88883
7.11000,0.00000,0.00000,1.70909,1.70909
7.13000,0.00000,0.00000,1.48581,1.48581
7.15000,0.00000,0.00000,1.24105,1.24105
7.17000,0.00000,0.00000,0.99597,0.99597
7.19000,0.00000,0.00000,0.76794,0.76794
7.21000,0.00000,0.00000,0.56891,0.56891
7.23000,0.00000,0.00000,0.40493,0.40493
7.25000,0.00000,0.00000,0.27692,0.27692
7.27000,0.00000,0.00000,0.18195,0.18195
7.29000,0.00000,0.00000,0.11529,0.11529
7.31000,0.00000,0.00000,0.07061,0.07061
7.33000,0.00000,0.00000,0.04258,0.04258
7.35000,0.00000,0.00000,0.02671,0.02671
7.37000,0.00000,0.00000,0.01994,0.01994
7.39000,0.00000,0.00000,0.02065,0.02065
7.41000,0.00000,0.00000,0.02873,0.02873
7.43000,0.00000,0.00000,0.04541,0.04541
7.45000,0.00000,0.00000,0.07309,0.07309
7.47000,0.00000,0.00000,0.11469,0.11469
7.49000,0.00000,0.00000,0.17456,0.17456
7.51000,0.00000,0.00000,0.25525,0.25525
7.53000,0.00000,0.00000,0.35861,0.35861
7.55000,0.00000,0.00000,0.48408,0.48408
7.57000,0.00000,0.00000,0.62781,0.62781
7.59000,0.00000,0.00000,0.78231,0.78231
7.61000,0.00000,0.00000,0.93659,0.93659
7.63000,0.00000,0.00000,1.07813,1.07813
7.65000,0.00000,0.00000,1.19237,1.19237
7.67000,0.00000,0.00000,1.26789,1.26789
7.69000,16.16464,16.16464,1.29711,1.29711
7.71000,0.00000,0.00000,1.27840,1.27840
7.73000,0.00000,0.00000,1.21692,1.21692
7.75000,0.00000,0.00000,1.12427,1.12427
7.77000,0.00000,0.00000,1.01714,1.01714
7.79000,0.00000,0.00000,0.91511,0.91511
7.81000,0.00000,0.00000,0.83818,0.83818
7.83000,0.00000,0.00000,0.80425,0.80425
7.85000,0.00000,0.00000,0.82680,0.82680
7.87000,0.00000,0.00000,0.91303,0.91303
7.89000,0.00000,0.00000,1.06246,1.06246
7.91000,0.00000,0.00000,1.26624,1.26624
7.93000,0.00000,0.00000,1.50732,1.50732
7.95000,0.00000,0.00000,1.76183,1.76183
7.97000,0.00000,0.00000,2.00166,2.00166
7.99000,0.00000,0.00000,2.19822,2.19822
8.01000,0.00000,0.00000,2.32665,2.32665
8.03000,29.64953,29.64953,2.36977,2.36977
8.05000,0.00000,0.00000,2.32092,2.32092
8.07000,0.00000,0.00000,2.18484,2.18484
8.09000,0.00000,0.00000,1.97650,1.97650
8.11000,0.00000,0.00000,1.71791,1.71791
8.13000,0.00000,0.00000,1.43492,1.43492
8.15000,0.00000,0.00000,1.15155,1.15155
8.17000,0.00000,0.00000,0.88791,0.88791
8.19000,0.00000,0.00000,0.65847,0.65847
8.21000,0.00000,0.00000,0.46970,0.46970
8.23000,0.00000,0.00000,0.32335,0.32335
8.25000,0.00000,0.00000,0.21675,0.21675
8.27000,0.00000,0.00000,0.14516,0.14516
8.29000,0.00000,0.00000,0.10352,0.10352
8.31000,0.00000,0.00000,0.08796,0.08796
8.33000,0.00000,0.00000,0.09667,0.09667
8.35000,0.00000,0.00000,0.13019,0.13019
8.37000,0.00000,0.00000,0.19114,0.19114
8.39000,0.00000,0.00000,0.28342,0.28342
8.41000,0.00000,0.00000,0.41086,0.41086
8.43000,0.00000,0.00000,0.57560,0.57560
8.45000,0.00000,0.00000,0.77591,0.77591
8.47000,0.00000,0.00000,1.00630,1.00630
8.49000,0.00000,0.00000,1.25393,1.25393
8.51000,0.00000,0.00000,1.50155,1.50155
8.53000,0.00000,0.00000,1.72752,1.72752
8.55000,0.00000,0.00000,1.90990,1.90990
8.57000,0.00000,0.00000,2.02941,2.02941
8.59000,25.90971,25.90971,2.07312,2.07312
8.61000,0.00000,0.00000,2.03711,2.03711
8.63000,0.00000,0.00000,1.92749,1.92749
8.65000,0.00000,0.00000,1.75953,1.75953
8.67000,0.00000,0.00000,1.55516,1.55516
8.69000,0.00000,0.00000,1.33936,1.33936
8.71000,0.00000,0.00000,1.13633,1.13633
8.73000,0.00000,0.00000,0.96605,0.96605
8.75000,0.00000,0.00000,0.84194,0.84194
8.77000,0.00000,0.00000,0.76972,0.76972
8.79000,0.00000,0.00000,0.74745,0.74745
8.81000,0.00000,0.00000,0.76657,0.76657
8.83000,0.00000,0.00000,0.81372,0.81372
8.85000,0.00000,0.00000,0.87289,0.87289
8.87000,0.00000,0.00000,0.92792,0.92792
8.89000,0.00000,0.00000,0.96472,0.96472
8.91000,12.04102,12.04102,0.97313,0.97313
8.93000,0.00000,0.00000,0.94813,0.94813
8.95000,0.00000,0.00000,0.89008,0.89008
8.97000,0.00000,0.00000,0.80402,0.80402
8.99000,0.00000,0.00000,0.69836,0.69836
9.01000,0.00000,0.00000,0.58293,0.58293
9.03000,0.00000,0.00000,0.46808,0.46808
9.05000,0.00000,0.00000,0.36147,0.36147
9.07000,0.00000,0.00000,0.26890,0.26890
9.09000,0.00000,0.00000,0.19357,0.19357
9.11000,0.00000,0.00000,0.13641,0.13641
9.13000,0.00000,0.00000,0.09683,0.09683
9.15000,0.00000,0.00000,0.07348,0.07348
9.17000,0.00000,0.00000,0.06495,0.06495
9.19000,0.00000,0.00000,0.07013,0.07013
9.21000,0.00000,0.00000,0.08839,0.08839
9.23000,0.00000,0.00000,0.11939,0.11939
9.25000,0.00000,0.00000,0.16263,0.16263
9.27000,0.00000,0.00000,0.21700,0.21700
9.29000,0.00000,0.00000,0.28077,0.28077
9.31000,0.00000,0.00000,0.34982,0.34982
9.33000,0.00000,0.00000,0.41949,0.41949
9.35000,0.00000,0.00000,0.48468,0.48468
9.37000,0.00000,0.00000,0.53981,0.53981
9.39000,0.00000,0.00000,0.58093,0.58093
9.41000,7.19695,7.19695,0.60649,0.60649
9.43000,0.00000,0.00000,0.61820,0.61820
9.45000,0.00000,0.00000,0.62130,0.62130
9.47000,0.00000,0.00000,0.62413,0.62413
9.49000,0.00000,0.00000,0.63687,0.63687
9.51000,0.00000,0.00000,0.66982,0.66982
9.53000,0.00000,0.00000,0.73123,0.73123
9.55000,0.00000,0.00000,0.82527,0.82527
9.57000,0.00000,0.00000,0.95046,0.95046
9.59000,0.00000,0.00000,1.09904,1.09904
9.61000,0.00000,0.00000,1.25745,1.25745
9.63000,0.00000,0.00000,1.40808,1.40808
9.65000,0.00000,0.00000,1.53197,1.53197
9.67000,0.00000,0.00000,1.61203,1.61203
9.69000,20.36110,20.36110,1.63604,1.63604
9.71000,0.00000,0.00000,1.59886,1.59886
9.73000,0.00000,0.00000,1.50317,1.50317
9.75000,0.00000,0.00000,1.35979,1.35979
9.77000,0.00000,0.00000,1.18278,1.18278
9.79000,0.00000,0.00000,0.99036,0.99036
9.81000,0.00000,0.00000,0.80014,0.80014
9.83000,0.00000,0.00000,0.62745,0.62745
9.85000,0.00000,0.00000,0.48461,0.48461
9.87000,0.00000,0.00000,0.38027,0.38027
9.89000,0.00000,0.00000,0.32070,0.32070
9.91000,0.00000,0.00000,0.31071,0.31071
9.93000,0.00000,0.00000,0.35454,0.35454
9.95000,0.00000,0.00000,0.45610,0.45610
9.97000,0.00000,0.00000,0.61830,0.61830
9.99000,0.00000,0.00000,0.84144,0.84144
10.01000,0.00000,0.00000,1.12117,1.12117
10.03000,0.00000,0.00000,1.44722,1.44722
10.05000,0.00000,0.00000,1.80024,1.80024
10.07000,0.00000,0.00000,2.15487,2.15487
10.09000,0.00000,0.00000,2.48065,2.48065
10.11000,0.00000,0.00000,2.74633,2.74633
10.13000,0.00000,0.00000,2.92618,2.92618
10.15000,37.11477,37.11477,3.00318,3.00318
10.17000,0.00000,0.00000,2.97442,2.97442
10.19000,0.00000,0.00000,2.85184,2.85184
10.21000,0.00000,0.00000,2.66065,2.66065
10.23000,0.00000,0.00000,2.43512,2.43512
10.25000,0.00000,0.00000,2.21248,2.21248
10.27000,0.00000,0.00000,2.02633,2.02633
10.29000,0.00000,0.00000,1.90091,1.90091
10.31000,0.00000,0.00000,1.84724,1.84724
10.33000,0.00000,0.00000,1.86186,1.86186
10.35000,0.00000,0.00000,1.92820,1.92820
10.37000,0.00000,0.00000,2.02027,2.02027
10.39000,0.00000,0.00000,2.10795,2.10795
10.41000,0.00000,0.00000,2.16261,2.16261
10.43000,26.36158,26.36158,2.16219,2.16219
10.45000,0.00000,0.00000,2.09468,2.09468
10.47000,0.00000,0.00000,1.95952,1.95952
10.49000,0.00000,0.00000,1.76632,1.76632
10.51000,0.00000,0.00000,1.53244,1.53244
10.53000,0.00000,0.00000,1.27896,1.27896
10.55000,0.00000,0.00000,1.02677,1.02677
10.57000,0.00000,0.00000,0.79303,0.79303
10.59000,0.00000,0.00000,0.59124,0.59124
10.61000,0.00000,0.00000,0.42726,0.42726
10.63000,0.00000,0.00000,0.30279,0.30279
10.65000,0.00000,0.00000,0.21574,0.21574
10.67000,0.00000,0.00000,0.16176,0.16176
10.69000,0.00000,0.00000,0.13549,0.13549
10.71000,0.00000,0.00000,0.13168,0.13168
10.73000,0.00000,0.00000,0.14496,0.14496
10.75000,0.00000,0.00000,0.17062,0.17062
10.77000,0.00000,0.00000,0.20417,0.20417
10.79000,0.00000,0.00000,0.24130,0.24130
